tree_id,latitude,longitude
285375,40.78360385,-73.95900324
285332,40.78146829,-73.96059351
318750,40.85696489,-73.92753268
282004,40.80406442,-73.95062372
318748,40.85688199,-73.9278873
318747,40.85682978,-73.92798877
318749,40.8569122,-73.92780891
294538,40.71154746,-73.97881704
294536,40.71171986,-73.97858139
318751,40.85696481,-73.92740977
303381,40.76628258,-73.96629989
343618,40.81687445,-73.94135773
363669,40.72159247,-73.980292
12749,40.73538525,-74.00334974
64639,40.76511256,-73.95487737
69159,40.72515144,-73.98334627
7790,40.84650281,-73.93335339
7789,40.84646093,-73.93325255
69019,40.72634699,-73.98019153
113381,40.80782104,-73.95537633
154124,40.80035526,-73.95576511
154125,40.80040278,-73.95587788
180295,40.77013009,-73.9829175
208247,40.7825057,-73.97308773
196440,40.81114538,-73.96412322
196605,40.80738644,-73.96715782
178572,40.74905627,-73.9776674
208359,40.78218441,-73.97517231
180296,40.77008557,-73.98281168
178573,40.74899564,-73.97771193
194292,40.72045806,-73.98152123
174238,40.70824405,-74.00030329
194294,40.72017629,-73.98166276
208175,40.78232654,-73.97221369
255380,40.80449738,-73.96364849
191404,40.79180552,-73.97700458
178571,40.74913941,-73.97760632
156828,40.78811527,-73.94848207
208270,40.78291667,-73.97413151
208176,40.7822809,-73.97210495
190226,40.7847363,-73.97002376
208272,40.78299745,-73.97432279
208177,40.78223448,-73.97199431
183247,40.80395907,-73.95232605
208174,40.78238543,-73.97235405
218227,40.80505378,-73.96665412
173825,40.73586576,-74.00338902
197732,40.79161338,-73.97875707
190325,40.80381403,-73.95617734
190332,40.80416204,-73.95700881
190976,40.7745417,-73.9449139
190991,40.77664027,-73.94338808
197734,40.79146705,-73.97902239
211806,40.78594095,-73.97846344
190324,40.80377298,-73.95607926
218230,40.80517206,-73.96693292
194578,40.78375186,-73.95764089
218105,40.86264842,-73.92662307
194582,40.78393829,-73.95854885
47528,40.80350716,-73.96536227
140834,40.80079678,-73.9663509
140953,40.7983702,-73.9627945
193173,40.80165464,-73.96275225
183147,40.80417406,-73.95456553
218103,40.86280309,-73.92672245
210218,40.80441587,-73.96652993
204924,40.7364743,-73.97733905
210219,40.80441388,-73.96657024
213215,40.78969249,-73.97541777
183148,40.80423757,-73.95471578
75908,40.80330571,-73.96925335
75909,40.80322071,-73.96931224
74862,40.79825649,-73.96862563
88993,40.79571378,-73.97013532
74868,40.79799758,-73.96800839
88994,40.79574498,-73.97020837
192473,40.75152816,-73.99212638
74772,40.79804316,-73.96757876
196442,40.81094364,-73.96427309
173528,40.73689006,-74.00300515
74863,40.79821657,-73.96853045
211725,40.83935334,-73.94330075
228419,40.7663231,-73.95863295
227762,40.72755721,-74.00269084
224464,40.7799316,-73.97444511
74861,40.798287,-73.96869836
198524,40.80174954,-73.96067732
198536,40.8013474,-73.95972678
198535,40.80138131,-73.95980694
211551,40.83800807,-73.94383393
198532,40.80153285,-73.96016513
198529,40.80164326,-73.96042612
198533,40.80148318,-73.96004773
198534,40.80144059,-73.95994706
245405,40.7681266,-73.97032863
211549,40.83787606,-73.9438859
198526,40.8016968,-73.96055266
211552,40.83807118,-73.94380909
74771,40.79816404,-73.96749176
238457,40.85020203,-73.93864973
245409,40.76834112,-73.97017873
245411,40.76847831,-73.97008287
245410,40.76841287,-73.9701286
211550,40.83793812,-73.94386147
245407,40.76826888,-73.97022921
217469,40.86341858,-73.92888137
222022,40.7818905,-73.97760896
212213,40.84069177,-73.93688471
245408,40.76829228,-73.97017402
240533,40.75598774,-73.96716081
240534,40.75595015,-73.96707142
217471,40.86352454,-73.92859137
240535,40.75592119,-73.96700257
212758,40.84374858,-73.93895079
240679,40.75682668,-73.96555417
74864,40.79817041,-73.96842041
240681,40.75674812,-73.96536466
240187,40.77835109,-73.95683816
246168,40.72822244,-74.00315495
74867,40.79805502,-73.96814531
212756,40.84362433,-73.93897823
86183,40.79316438,-73.97218617
246171,40.72786603,-74.00321745
86182,40.79314979,-73.97215139
212757,40.84369579,-73.93896245
246283,40.72319911,-74.00508821
246282,40.72326366,-74.00506218
88845,40.79547892,-73.97096257
246084,40.72441209,-74.00477138
247285,40.78676018,-73.9809896
246146,40.84526435,-73.94020299
106081,40.79292004,-73.96515579
246079,40.72474876,-74.00472267
246080,40.72467946,-74.00473269
246114,40.81050886,-73.94330484
246281,40.72333398,-74.00503382
246081,40.72461234,-74.0047424
245413,40.76856048,-73.97002545
208086,40.78319536,-73.97227115
246148,40.8451976,-73.94004344
246147,40.8452315,-73.94012448
229229,40.7314905,-74.00520446
246082,40.72454359,-74.00475235
245415,40.76863102,-73.96997617
174045,40.77262551,-73.94658817
241306,40.74189289,-73.97700139
246149,40.84515601,-73.93994404
245414,40.76857758,-73.96997467
241304,40.74182072,-73.97682995
245412,40.76850995,-73.97002193
174043,40.7724845,-73.94669291
248530,40.76712698,-73.96804118
198521,40.8017988,-73.96079377
83380,40.79706807,-73.96829236
248528,40.76705997,-73.96788366
197737,40.79129635,-73.97925302
241305,40.74186059,-73.97692467
243488,40.73808917,-74.00592703
243487,40.73809041,-74.00583755
197736,40.79134275,-73.97919994
243164,40.73616442,-74.00660069
174044,40.77254664,-73.94664676
236325,40.77194492,-73.98142065
245406,40.76819399,-73.97028154
236336,40.77132617,-73.9799482
254944,40.73808433,-74.00227116
254947,40.73808399,-74.00263995
247286,40.78672371,-73.98090224
254952,40.73808346,-74.00320865
247289,40.78649538,-73.9803553
246500,40.80968511,-73.940331
247104,40.77753611,-73.97710845
246097,40.84574714,-73.94022546
246096,40.84583455,-73.9402239
125083,40.79825106,-73.96716736
241662,40.85069088,-73.94055025
218223,40.86269547,-73.92808639
235934,40.76677599,-73.98668641
246233,40.84694326,-73.93978994
240668,40.80885798,-73.95942964
246390,40.72710023,-74.00444624
246388,40.72707985,-74.00422852
238542,40.85085238,-73.93929294
238548,40.72047587,-73.99596863
266396,40.81055373,-73.94018407
131156,40.79620969,-73.96182375
125082,40.7981925,-73.96721013
238541,40.850928,-73.9392626
239864,40.78256077,-73.97146296
142615,40.79944933,-73.96838226
211510,40.83764819,-73.94360261
266386,40.8114432,-73.94231566
266397,40.81050563,-73.94006881
211511,40.83768814,-73.94369742
211512,40.8377221,-73.943778
131157,40.79616158,-73.96171018
125084,40.79831009,-73.96712424
112767,40.7953322,-73.96512359
142544,40.80027363,-73.96800094
112765,40.79525341,-73.96497662
211508,40.83757429,-73.94342723
211509,40.83761464,-73.94352298
210003,40.80621349,-73.96525108
210002,40.80620083,-73.96522107
239866,40.78225874,-73.9716846
267861,40.76876826,-73.98799818
217749,40.86329677,-73.9294595
272465,40.79679126,-73.93754188
239865,40.78235223,-73.971616
272472,40.79636313,-73.93652159
272466,40.79676433,-73.93747769
272473,40.79631882,-73.93641599
263393,40.7872039,-73.97785127
272471,40.79640784,-73.93662814
210001,40.80624589,-73.96522742
241491,40.85129093,-73.93944072
264795,40.76890349,-73.96643129
265404,40.77297849,-73.96674823
261591,40.8268884,-73.95032972
261493,40.81523515,-73.95927624
247872,40.80603029,-73.95697521
274994,40.70499358,-74.00527089
247401,40.78688048,-73.98101641
274996,40.70506751,-74.00515466
265395,40.7726525,-73.96702472
265397,40.77273415,-73.96696528
265399,40.77280908,-73.96691074
265400,40.77282912,-73.96685696
265459,40.77563316,-73.9648158
265410,40.77320136,-73.966586
265427,40.77409329,-73.96593675
274995,40.70503055,-74.00521277
265401,40.77288065,-73.96685865
265402,40.77290693,-73.96680032
265413,40.77333022,-73.9665314
265420,40.77364685,-73.96626173
265454,40.77539122,-73.96503113
265456,40.77548858,-73.96492105
265417,40.77347647,-73.96642494
265432,40.77439349,-73.96571823
265435,40.7745161,-73.96566817
265449,40.7751674,-73.96519406
265450,40.77523944,-73.96514161
265398,40.77275755,-73.96690905
274997,40.70510447,-74.00509654
265412,40.77328589,-73.96652447
265437,40.77461347,-73.96555809
265419,40.77357432,-73.96631452
265434,40.77446745,-73.96566438
265466,40.7758989,-73.96466155
265431,40.77436913,-73.96577516
265436,40.77458911,-73.96561503
265423,40.77384847,-73.96615416
265418,40.77355236,-73.9663697
265467,40.77596855,-73.96461085
265424,40.77394872,-73.96604199
265441,40.77475708,-73.96545355
265458,40.77561696,-73.96486679
265407,40.77310495,-73.96669538
265426,40.77402077,-73.96598954
265460,40.77568661,-73.96481609
265455,40.77541606,-73.96497384
265415,40.77340106,-73.96647984
265408,40.77312787,-73.96663949
265425,40.77398728,-73.96605312
265440,40.77473368,-73.96550979
265442,40.77480957,-73.96545454
265444,40.77490597,-73.96534516
265457,40.77553963,-73.96492309
269720,40.79653729,-73.93644682
265433,40.77443781,-73.96572516
265396,40.7726807,-73.96696499
265403,40.77295798,-73.96680236
265414,40.77335434,-73.96647465
265439,40.77468167,-73.96550845
265464,40.77583598,-73.96470735
265429,40.77429708,-73.9658276
265463,40.77577773,-73.96471056
265421,40.77369742,-73.96626412
265446,40.7749785,-73.96529237
265406,40.7730563,-73.96669159
265438,40.77466788,-73.96555769
265462,40.77575769,-73.96476435
265453,40.77534017,-73.96502909
265461,40.77570712,-73.96476196
265465,40.77585506,-73.96465427
269716,40.79678622,-73.93703498
265416,40.77343407,-73.96641661
265451,40.77526572,-73.96508328
265452,40.77531437,-73.96508707
247930,40.80591216,-73.95626817
265428,40.77421879,-73.96588459
269715,40.79688397,-73.93726595
278064,40.71136787,-74.00024754
247706,40.80503169,-73.95818832
267862,40.76871637,-73.98787504
265411,40.77325337,-73.96658734
265422,40.77372057,-73.96620806
265447,40.77502715,-73.96529616
269714,40.79691655,-73.93734295
252833,40.76817844,-73.98909864
265445,40.7749551,-73.9653486
278065,40.71142248,-74.00019059
265409,40.7731746,-73.96664468
265443,40.77487681,-73.96540559
278063,40.71131498,-74.0003027
281861,40.84553346,-73.94079499
278059,40.71119703,-74.00056495
278061,40.71119242,-74.0004305
278053,40.71155971,-74.00077483
278058,40.71124943,-74.00061567
280200,40.85838661,-73.93454696
280974,40.81619933,-73.94194915
285360,40.78279948,-73.95962666
274998,40.70514144,-74.00503842
278054,40.71149552,-74.00076341
280194,40.85784733,-73.93494845
285358,40.7826701,-73.95968145
278057,40.71131067,-74.00065806
285363,40.78304302,-73.95941059
275933,40.70653503,-74.00644634
278056,40.71136971,-74.00069962
285354,40.78244663,-73.95984376
285359,40.78274603,-73.9596263
272355,40.73678645,-74.00438337
285355,40.78249432,-73.95984831
265468,40.77600011,-73.96454867
265486,40.77694188,-73.96390227
285364,40.78309407,-73.9594127
285357,40.78258263,-73.95974498
265474,40.77630068,-73.96436907
265476,40.7763918,-73.96426353
285356,40.7825664,-73.95979595
265469,40.77604635,-73.96455421
265473,40.77624842,-73.9643679
265480,40.77659414,-73.96415543
285362,40.78302054,-73.9594661
285365,40.78316615,-73.95936034
265471,40.7761394,-73.96444727
265478,40.77651921,-73.96420997
265477,40.77646768,-73.96420828
265481,40.7766161,-73.96410024
265485,40.77683861,-73.96397745
280201,40.85846183,-73.93449083
278067,40.71153257,-74.0000758
278068,40.7115874,-74.00001863
265484,40.77674976,-73.96404214
247348,40.77729958,-73.97628821
265479,40.77654069,-73.96415514
265475,40.77637128,-73.96431767
285371,40.78339202,-73.95919628
285366,40.78319296,-73.95930168
285367,40.78324401,-73.95930379
265472,40.77619237,-73.96444791
285378,40.7837312,-73.95891074
278066,40.71147667,-74.00013409
285368,40.78326504,-73.95924933
285380,40.78386672,-73.95881231
246791,40.77712538,-73.9778842
265470,40.77611984,-73.96450071
265482,40.77666378,-73.96410473
247351,40.77742547,-73.97658818
247346,40.77722688,-73.97611499
278074,40.7116443,-74.00041573
265483,40.77668766,-73.96404814
278076,40.7116321,-74.00059754
278075,40.71163823,-74.00050627
278072,40.71165659,-74.00023248
285372,40.78341546,-73.95914007
278071,40.71166281,-74.00013977
285381,40.78391056,-73.95881965
285369,40.7833233,-73.9592462
285376,40.78363989,-73.95897706
285370,40.78334338,-73.95919243
285373,40.78346651,-73.95914218
285382,40.78394217,-73.9587575
285377,40.78369334,-73.95897742
285379,40.78379367,-73.95886536
285374,40.78354436,-73.95908563
288049,40.83985334,-73.93583599
265405,40.77303291,-73.96674782
265430,40.77432336,-73.96576927
265448,40.77509439,-73.96524721
281863,40.84581083,-73.94145663
281864,40.84585062,-73.94155156
264178,40.73691174,-74.00859519
288082,40.83976515,-73.93654357
281866,40.84592013,-73.94171736
281872,40.84622388,-73.94244198
281871,40.84618383,-73.94234642
286045,40.80673824,-73.94973516
288083,40.83980554,-73.93663888
281870,40.84611326,-73.94217808
288079,40.83964345,-73.93625638
277345,40.71509387,-74.0111785
282001,40.80391178,-73.95026013
278625,40.77213317,-73.96404091
278055,40.71143081,-74.0007361
281867,40.84597106,-73.94183887
290822,40.83123974,-73.94198695
290824,40.83133033,-73.94220178
260738,40.85237814,-73.93880057
271424,40.72248951,-74.00247151
285383,40.78398841,-73.9587631
285328,40.78126971,-73.96069855
285330,40.78139524,-73.96064656
285323,40.78103001,-73.96091182
290990,40.83229794,-73.94276941
285335,40.78161871,-73.96048426
285342,40.78191474,-73.96026925
271562,40.72371444,-74.00460005
291907,40.83490127,-73.94512764
291908,40.83493526,-73.94520861
285326,40.78119522,-73.96075265
285337,40.7816956,-73.96042841
285338,40.78171568,-73.96037465
285361,40.78294846,-73.95951846
270649,40.80772551,-73.94315286
285345,40.78207803,-73.96011147
285341,40.7818709,-73.96026191
285344,40.7819801,-73.96022178
285327,40.78124626,-73.96075476
285324,40.78109729,-73.96086296
285336,40.78163735,-73.96043154
285322,40.78096273,-73.96096069
285340,40.78184362,-73.96032091
285333,40.78148837,-73.96053974
285325,40.78112313,-73.96080501
285343,40.78193001,-73.96021898
285339,40.78179593,-73.96031636
285329,40.78131931,-73.96070171
285346,40.78212668,-73.96011533
244809,40.79660696,-73.96089511
244817,40.79757199,-73.96018869
285331,40.78141148,-73.96059559
285348,40.78219155,-73.9600682
291275,40.83827257,-73.94534317
270469,40.73809023,-74.00499184
285349,40.78222701,-73.96000327
271566,40.7239254,-74.00442427
285334,40.78156286,-73.96048564
285347,40.78215252,-73.96005737
290793,40.83177207,-73.94295399
278073,40.71165052,-74.00032302
290646,40.8387677,-73.93997826
272454,40.73660415,-74.00499874
295071,40.74871556,-73.97727444
270464,40.73808897,-74.00445201
298278,40.77340911,-73.95724139
292129,40.73146959,-74.01020847
273437,40.71901973,-74.01022844
299841,40.85222396,-73.93516127
281829,40.84617203,-73.94028259
272463,40.73676116,-74.00393203
299842,40.85218912,-73.93503911
272462,40.73675063,-74.00400359
272464,40.73678066,-74.00379953
299898,40.85726024,-73.9324725
299900,40.85749175,-73.93234999
281831,40.84574598,-73.94045266
280227,40.85763141,-73.93529869
302760,40.74938109,-73.97944884
296733,40.77739706,-73.94310941
48307,40.7773395,-73.98228655
261313,40.82921554,-73.94862843
290991,40.83234304,-73.94287697
299899,40.85741509,-73.93239056
261314,40.8292849,-73.94857703
290860,40.8324293,-73.94220603
290794,40.8318931,-73.94286579
309656,40.8459244,-73.93554733
48308,40.77741086,-73.9822858
309658,40.84585478,-73.93538326
313988,40.84487426,-73.94113435
309512,40.81677013,-73.93482133
271564,40.72382015,-74.00451197
309516,40.81708314,-73.93459584
291190,40.83176964,-73.94323652
286318,40.77329383,-73.96508451
309653,40.84604891,-73.93584076
311975,40.81995553,-73.93640241
311984,40.8194469,-73.93673501
293309,40.83669938,-73.94548207
293310,40.83663957,-73.94533978
311988,40.81933197,-73.93681904
291189,40.83188679,-73.9435146
312278,40.8452044,-73.93659512
290672,40.83157076,-73.94129211
312656,40.82938651,-73.94097665
293308,40.83678072,-73.94567558
290733,40.83945926,-73.94343334
309663,40.84564324,-73.93488474
285353,40.78242079,-73.95990171
309664,40.84561378,-73.93481533
312654,40.82925482,-73.94107231
312655,40.82931394,-73.94102937
312657,40.82945476,-73.94092707
312658,40.82953887,-73.94086598
285350,40.78226748,-73.96001306
285352,40.78237455,-73.95989611
309660,40.84576641,-73.93517502
285351,40.78234534,-73.95995651
309662,40.8456834,-73.9349794
312119,40.82978851,-73.94041938
316327,40.85409879,-73.93329627
316326,40.85413596,-73.93338445
311721,40.78054335,-73.96127536
312118,40.82961953,-73.94054278
316322,40.85394522,-73.93328183
311722,40.78064219,-73.9611687
311718,40.78039496,-73.96137739
311720,40.78047037,-73.96132554
311724,40.7807686,-73.96112049
303918,40.84638212,-73.9373823
311706,40.77841686,-73.97894684
316324,40.85401463,-73.93344731
311705,40.77835703,-73.9788047
311711,40.77892714,-73.9801592
305491,40.76440286,-73.98515493
298006,40.85792606,-73.93300703
311725,40.78083185,-73.96107701
293073,40.83666054,-73.94125701
313989,40.84492251,-73.94124873
298005,40.85786029,-73.93304161
292556,40.73431457,-74.00672783
290194,40.81101909,-73.94289216
298003,40.8577127,-73.93311922
291191,40.83170241,-73.94307693
312465,40.83015013,-73.94184914
312470,40.83060956,-73.94294584
312276,40.84504815,-73.93670852
310402,40.81732377,-73.93467033
314025,40.84502545,-73.94174891
296734,40.77732683,-73.94315871
296735,40.7771922,-73.94325323
314026,40.84498667,-73.94165737
312363,40.83055133,-73.9425326
312364,40.83044482,-73.9422808
313995,40.84525229,-73.94203038
342481,40.83107968,-73.94766932
332589,40.75594805,-73.99251164
304620,40.84648042,-73.93712636
342482,40.83111562,-73.94775465
342483,40.83115729,-73.94785356
342480,40.83103669,-73.94756725
332584,40.75641791,-73.99362595
298004,40.85777643,-73.93308571
320770,40.75870093,-73.96193436
343755,40.81745497,-73.94106076
319194,40.85675121,-73.93181044
319191,40.85668226,-73.93235232
319193,40.85668731,-73.93194285
342489,40.83149446,-73.94865403
342530,40.83180003,-73.94923032
342488,40.83145173,-73.94855259
342486,40.83137839,-73.94837846
342491,40.83159376,-73.94888978
342487,40.83141419,-73.94846347
342484,40.8312289,-73.94802358
344750,40.85231488,-73.92746439
344748,40.85221589,-73.9272304
343825,40.81818502,-73.9444603
343815,40.81750573,-73.94285049
350027,40.74716153,-73.9735723
352758,40.73817272,-74.00624541
314030,40.84477754,-73.94116371
339811,40.78518829,-73.95784473
339830,40.78651911,-73.95687099
339845,40.78760676,-73.95608448
339812,40.78526573,-73.95782733
339814,40.78538567,-73.95773957
339806,40.78459004,-73.95828245
339819,40.78567188,-73.95749091
339838,40.78708093,-73.95650225
339813,40.78529959,-73.9577633
339828,40.78635955,-73.957027
339847,40.78780467,-73.95598106
339817,40.7855529,-73.95757796
339803,40.78441849,-73.95844722
339825,40.7861569,-73.95713602
339832,40.78663904,-73.95678324
339843,40.78743389,-73.95624807
339822,40.78590791,-73.9573182
339839,40.78716134,-73.95640524
339826,40.78622954,-73.95712212
339802,40.78434585,-73.95846111
339809,40.78506979,-73.95793143
339823,40.78594937,-73.95732712
339834,40.78683727,-73.95667771
339841,40.78727595,-73.95636181
339801,40.78429376,-73.95853848
339808,40.78502394,-73.95800424
339829,40.78647709,-73.95694099
339844,40.78748638,-73.95617117
339837,40.7870034,-73.95651897
339810,40.78515299,-73.95790981
339835,40.78692106,-73.95657827
339807,40.78494986,-73.95801919
339815,40.78543056,-73.95766747
339824,40.78613839,-73.95718882
339805,40.78454035,-73.95835806
339821,40.78579037,-73.9574042
339836,40.78699907,-73.9565612
339840,40.78719794,-73.95641799
339846,40.78768429,-73.95606776
339833,40.78676138,-73.95669372
339842,40.78736118,-73.95626133
339818,40.78562794,-73.95756231
319192,40.85663033,-73.93216948
339820,40.78575028,-73.9574728
339831,40.78659415,-73.95685534
339804,40.78446675,-73.95837266
339816,40.7855056,-73.95765182
339827,40.78628403,-73.957043
339848,40.78789014,-73.95591952
213302,40.79318266,-73.97286519
210125,40.80591818,-73.96546726
363675,40.72131058,-73.97962416
210123,40.80592569,-73.96542253
375824,40.73747971,-74.00466194
375890,40.73816884,-74.00504847
380735,40.76478573,-73.97023781
377507,40.81011449,-73.94495165
382710,40.81351568,-73.94554946
213303,40.79320874,-73.97288539
213277,40.79226015,-73.97354316
213276,40.79227273,-73.97357322
213320,40.79346614,-73.97266295
363359,40.72207779,-73.98020796
213321,40.79347884,-73.97269292
210124,40.80593834,-73.96545254
374506,40.85461789,-73.93240705
374508,40.8548488,-73.93223989
392633,40.73215041,-74.00030353
386902,40.75234312,-73.9731362
374507,40.85471651,-73.93233566
374509,40.85499312,-73.93213542
374595,40.85537988,-73.93185329
374593,40.85522876,-73.93196398
374596,40.85545424,-73.93179882
374597,40.85560296,-73.93168989
374594,40.85530552,-73.93190775
400659,40.75996335,-73.97101168
407371,40.76895374,-73.96968916
407369,40.76885213,-73.96980194
407376,40.76929664,-73.96947986
407378,40.76951397,-73.96932238
407368,40.76880589,-73.96979629
389269,40.76572959,-73.97203792
389276,40.76606865,-73.97183142
407385,40.76980535,-73.96911125
407394,40.77023712,-73.96879839
407373,40.7690745,-73.96964081
389271,40.76580507,-73.97198323
389275,40.76601904,-73.97182821
407388,40.76995104,-73.96900569
407372,40.76899757,-73.96969655
389264,40.76549502,-73.97224701
389266,40.76564119,-73.97214111
407380,40.7695861,-73.96927012
389291,40.76679998,-73.97130157
407379,40.76953505,-73.96926795
407381,40.76965822,-73.96921786
389274,40.76599797,-73.97188263
407389,40.76997211,-73.96895126
407375,40.76922548,-73.96953142
389259,40.76520268,-73.97245881
389270,40.76578304,-73.97203835
389261,40.76535318,-73.97234977
407377,40.76945956,-73.96932265
389268,40.76571572,-73.97208712
407395,40.77031165,-73.96874439
389267,40.76566708,-73.9720832
407387,40.76987891,-73.96905795
407392,40.77011876,-73.968845
389265,40.76559159,-73.97213789
407398,40.77045685,-73.96863917
407374,40.76914519,-73.9695896
389258,40.76516125,-73.97244967
389272,40.76585612,-73.9719854
389273,40.76592584,-73.97193489
407390,40.77002316,-73.96895343
389260,40.7652276,-73.9724016
389262,40.76537666,-73.97229361
407370,40.76892906,-73.9697462
407384,40.76975382,-73.96910943
389263,40.7654253,-73.97229752
407382,40.76967929,-73.96916343
407397,40.77038954,-73.96868795
407399,40.77048514,-73.96857951
389279,40.76621338,-73.97172657
389284,40.7664259,-73.97157259
389295,40.76695048,-73.97119253
389285,40.76649802,-73.97152034
407383,40.76972794,-73.96916734
389287,40.76659988,-73.97140739
389292,40.7668201,-73.97124784
389296,40.76697396,-73.97113636
407396,40.77033994,-73.96868473
389278,40.76613885,-73.97178056
389286,40.76652535,-73.97146139
389283,40.76637966,-73.97156694
389298,40.76704849,-73.97108236
389293,40.76687355,-73.97124827
389281,40.76631235,-73.97161571
389289,40.76672305,-73.97135731
389288,40.76665093,-73.97140956
389290,40.76675134,-73.97129765
389277,40.7660902,-73.97177665
389280,40.76627925,-73.97167884
389282,40.76635522,-73.9716238
389297,40.76702501,-73.97113853
389299,40.76709473,-73.97108802
389294,40.76689943,-73.97119036
401540,40.81112952,-73.94184453
389317,40.76795396,-73.97046548
389302,40.76727448,-73.97091863
389309,40.76757355,-73.97070194
389306,40.76742593,-73.9708089
389300,40.76717406,-73.97103054
389311,40.76763509,-73.97065735
389312,40.76768614,-73.97065952
389305,40.7674039,-73.97086402
389301,40.76724859,-73.97097654
389303,40.76732312,-73.97092254
389310,40.76761738,-73.97070934
389304,40.76735285,-73.97086185
389318,40.76802608,-73.97041322
389313,40.76770962,-73.97060336
389314,40.76775826,-73.97060727
389307,40.76749662,-73.97075768
389308,40.76754285,-73.97076334
407401,40.77055726,-73.96852725
407407,40.7708496,-73.96831542
389316,40.76791253,-73.97045634
407417,40.77128329,-73.96800115
407405,40.77075063,-73.96842629
407413,40.77111405,-73.9681238
407415,40.77121021,-73.96805411
389315,40.76782558,-73.97055849
407406,40.77082275,-73.96837403
407414,40.77118913,-73.96810854
407410,40.77097373,-73.96826463
407412,40.77104104,-73.96821585
407416,40.77126222,-73.96805558
407403,40.77062602,-73.96847743
407404,40.77067851,-73.96847855
407408,40.77089584,-73.96832107
308440,40.85661778,-73.93335658
407409,40.77092028,-73.9682642
407402,40.77060254,-73.9685336
308441,40.85664898,-73.93345928
308442,40.85667661,-73.93355024
308464,40.85800082,-73.93284495
308462,40.85787955,-73.93242031
416360,40.71397336,-74.01466851
407418,40.77133434,-73.96800332
407420,40.77142658,-73.96789733
308463,40.85795898,-73.93269844
422050,40.8604829,-73.92136122
407422,40.77150254,-73.96784228
422046,40.8602546,-73.92121909
416362,40.71404585,-74.01483385
422047,40.8602819,-73.92123608
422045,40.86024716,-73.92121446
422048,40.86028587,-73.92123856
407421,40.77148003,-73.96789775
407439,40.7723055,-73.96726042
416370,40.7143043,-74.01546309
407426,40.77176996,-73.96768766
407424,40.77157707,-73.96778827
416361,40.71401064,-74.01475353
416366,40.71421876,-74.01514437
422049,40.86030919,-73.92125308
416359,40.71391346,-74.01451309
407436,40.7722099,-73.96736885
407419,40.77140887,-73.96794932
407438,40.77228202,-73.96731659
407434,40.77213297,-73.9674246
407423,40.77155119,-73.96784619
407440,40.77235655,-73.96726258
407433,40.77208913,-73.96741721
407435,40.77216366,-73.9673632
407437,40.77223097,-73.96731442
407430,40.77194249,-73.96752347
407431,40.77199113,-73.96752738
407428,40.77184544,-73.96763295
407427,40.7717968,-73.96762905
407432,40.77206325,-73.96747512
407442,40.77243107,-73.96720858
407441,40.77238243,-73.96720467
409986,40.85219032,-73.92877984
407443,40.77244994,-73.96719491
409988,40.85208985,-73.92854115
409990,40.85199803,-73.92832301
409989,40.85203024,-73.92839951
407386,40.76982787,-73.96905578
407393,40.77016981,-73.96884717
407400,40.77053234,-73.96858447
430231,40.73125381,-74.0014088
430230,40.73103877,-74.00155108
430228,40.7309108,-74.0016211
430234,40.7314962,-74.00123195
407411,40.7709948,-73.9682102
422051,40.86051194,-73.9213793
410010,40.85195394,-73.92856742
410009,40.85189422,-73.92842586
407425,40.7716516,-73.96773427
407429,40.77192141,-73.96757791
410011,40.85199447,-73.92866347
410013,40.85209246,-73.9288957
410014,40.85212965,-73.92898386
416371,40.71433851,-74.0155396
416374,40.71447479,-74.01584438
416372,40.7144086,-74.01569634
416373,40.71444364,-74.01577471
416375,40.71451373,-74.01593146
446678,40.73632126,-74.00287093
432727,40.72903837,-74.00261721
432717,40.7295153,-74.00239664
432725,40.72918207,-74.00255075
452414,40.71555554,-74.0108913
445481,40.72180264,-74.00836269
432724,40.72922257,-74.00256836
446685,40.73639234,-74.00237079
432718,40.72948641,-74.00244634
432728,40.72891927,-74.00267229
432732,40.72865517,-74.00279442
432721,40.72938092,-74.00245879
432723,40.72924913,-74.00251974
449715,40.78228824,-73.98051761
432730,40.72878748,-74.00273323
456997,40.7952482,-73.97615652
451884,40.79167674,-73.97903221
451862,40.79246071,-73.97747944
451880,40.79185458,-73.97867208
451863,40.79240372,-73.97749566
451895,40.79066317,-73.97992018
451913,40.78969076,-73.98067048
451837,40.79395345,-73.97699253
451868,40.79217847,-73.97780161
451869,40.79216568,-73.97788569
451886,40.79123272,-73.9795037
451888,40.79109568,-73.97964316
451901,40.790244,-73.98026594
451937,40.78844402,-73.98118986
451821,40.79483072,-73.97667498
451870,40.79211512,-73.97792707
451887,40.79114347,-73.97956896
451904,40.79009602,-73.9803349
451938,40.78840089,-73.98116002
451833,40.7941774,-73.97694155
451885,40.79132291,-73.97942624
451902,40.79019102,-73.98026543
451864,40.79237896,-73.97756583
451866,40.79230427,-73.97765654
451898,40.79038295,-73.98012509
451900,40.79029275,-73.98019105
451875,40.79201507,-73.97825482
451903,40.79014947,-73.98033506
451905,40.79005734,-73.98040243
451920,40.78936005,-73.98087331
451935,40.78855892,-73.98117766
451867,40.79223681,-73.97776309
451924,40.78916048,-73.98099773
451931,40.78877834,-73.98115437
451871,40.79210877,-73.97800799
451918,40.78942913,-73.98082274
451872,40.79206434,-73.97804822
451883,40.79168777,-73.97895292
451908,40.78992712,-73.9804584
451861,40.79248761,-73.97740701
451911,40.78977521,-73.98060873
451929,40.78889332,-73.98113092
